dataset,seed,model,severity,n_test,n_errors,accuracy,confidence_all,confidence_correct,confidence_error,margin_all,margin_correct,margin_error,high_confidence_error_rate,vote_agreement,vote_agreement_error,vote_entropy,vote_entropy_error,disagreement_confidence_correlation
Breast Cancer,19,Logistic Regression,2.0,114,20,0.8245614035087719,0.949968426780551,0.964829992172495,0.880119069438415,8.906397673928877,10.063819165635914,3.466516662905808,0.65,,,,,
Breast Cancer,19,Random Forest,0.0,114,5,0.956140350877193,0.930069507101086,0.9425644823066842,0.6576790476190475,0.8601390142021722,0.8851289646133683,0.31535809523809516,0.0,0.9281403508771929,0.6624000000000001,0.26615697752349887,0.8866687782171011,-0.987948090015956
Breast Cancer,19,Random Forest,0.25,114,4,0.9649122807017544,0.9014819966583125,0.9141215151515152,0.5538952380952381,0.8029639933166249,0.8282430303030303,0.10779047619047614,0.0,0.8962456140350877,0.531,0.35538300130013,0.9958706985804151,-0.9893965359956508
Breast Cancer,19,Random Forest,0.5,114,5,0.956140350877193,0.8293705931495405,0.8435909276248728,0.5193673015873015,0.658741186299081,0.6871818552497451,0.03873460317460322,0.0,0.8225614035087718,0.548,0.5596547055168287,0.9926897188520595,-0.9810410300309435
Breast Cancer,19,Random Forest,1.0,114,14,0.8771929824561403,0.7229358117516012,0.7464721269841269,0.5548192743764172,0.4458716235032025,0.492944253968254,0.1096385487528345,0.0,0.7201403508771929,0.5951428571428571,0.7816617221079861,0.9677722542332641,-0.9527000872752254
Breast Cancer,19,Random Forest,1.5,114,21,0.8157894736842105,0.6717405736563631,0.6925499573306025,0.579584731670446,0.3434811473127262,0.38509991466120497,0.159169463340892,0.0,0.6764561403508771,0.6302857142857142,0.8511109131910125,0.9345200032954436,-0.9318346396761755
Breast Cancer,19,Random Forest,2.0,114,17,0.8508771929824561,0.653493038150933,0.6670898543609883,0.5759112044817927,0.3069860763018658,0.3341797087219767,0.15182240896358548,0.0,0.6548070175438595,0.6230588235294117,0.8764514744398819,0.9455720497007455,-0.9174643716556217
Breast Cancer,19,Gradient Boosting,0.0,114,5,0.956140350877193,0.9740692513103989,0.980403372490666,0.8359854095805732,5.839707767992944,6.008753318217929,2.1545147730883043,0.4,,,,,
Breast Cancer,19,Gradient Boosting,0.25,114,6,0.9473684210526315,0.967777855807345,0.9793166515433573,0.7600795325591235,5.3560970254759654,5.572249554704945,1.465351499354308,0.3333333333333333,,,,,
Breast Cancer,19,Gradient Boosting,0.5,114,6,0.9473684210526315,0.9530021567083204,0.9610435363902136,0.8082573224342476,4.550149985437511,4.700869602888609,1.8371968713177456,0.3333333333333333,,,,,
Breast Cancer,19,Gradient Boosting,1.0,114,13,0.8859649122807017,0.879739580827385,0.9080301057851567,0.6599439638477744,3.0826141024922724,3.383609822556514,0.7441088927623969,0.07692307692307693,,,,,
Breast Cancer,19,Gradient Boosting,1.5,114,22,0.8070175438596491,0.8279686309733726,0.8678268473532801,0.6612888170210329,2.3850176034877406,2.765344240826656,0.7945607564340972,0.09090909090909091,,,,,
Breast Cancer,19,Gradient Boosting,2.0,114,17,0.8508771929824561,0.8339130241617378,0.8485756877110756,0.7502495909684564,2.318968804321769,2.5006003874351035,1.2826003594986304,0.11764705882352941,,,,,
Wine,0,Logistic Regression,0.0,36,1,0.9722222222222222,0.9170752735153154,0.9278565036623841,0.5397322183679085,4.29242840571801,4.410484809376681,0.16045427766456966,0.0,,,,,
Wine,0,Logistic Regression,0.25,36,1,0.9722222222222222,0.9282177153574376,0.9372941330211149,0.6105430971287353,4.42257222095229,4.535196776314113,0.48071278328850475,0.0,,,,,
Wine,0,Logistic Regression,0.5,36,2,0.9444444444444444,0.903819076273022,0.9216724053464218,0.6003124820252254,4.283267752426614,4.510417175782783,0.42172755537173134,0.0,,,,,
Wine,0,Logistic Regression,1.0,36,7,0.8055555555555556,0.883565791409753,0.9215031087948328,0.7263969051001365,4.17193352310651,4.77442719212497,1.6758883228871742,0.2857142857142857,,,,,
Wine,0,Logistic Regression,1.5,36,8,0.7777777777777778,0.8878111578402654,0.9160451928881406,0.7889920351727031,4.076266956455026,4.611391925219037,2.2033295657809924,0.375,,,,,
Wine,0,Logistic Regression,2.0,36,9,0.75,0.9263069672806608,0.9523205236322096,0.8482662982260147,6.868882845033786,7.624409360793794,4.602303297753764,0.5555555555555556,,,,,
Wine,0,Random Forest,0.0,36,1,0.9722222222222222,0.8265899470899472,0.831450612244898,0.6564666666666665,0.683569312169312,0.6939417687074828,0.3205333333333332,0.0,0.8235555555555556,0.684,0.4137246113645365,0.587349966810912,-0.9852267310493441
Wine,0,Random Forest,0.25,36,3,0.9166666666666666,0.786615343915344,0.8052562770562771,0.5815650793650794,0.614451058201058,0.6506600288600289,0.21615238095238096,0.0,0.7873333333333332,0.6,0.4723580053465432,0.7074906159597166,-0.985602426605846
Wine,0,Random Forest,0.5,36,4,0.8888888888888888,0.7468269841269843,0.773777380952381,0.5312238095238095,0.5447992063492064,0.5900264880952382,0.1829809523809524,0.0,0.7500000000000001,0.5630000000000001,0.5312402687517681,0.7941752936897342,-0.9877857063531622
Wine,0,Random Forest,1.0,36,8,0.7777777777777778,0.6282150793650795,0.6444418367346941,0.5714214285714286,0.3445751322751323,0.3770897959183674,0.23077380952380958,0.125,0.6336666666666666,0.591,0.6982059459488459,0.6860637693385142,-0.9787258991115432
Wine,0,Random Forest,1.5,36,11,0.6944444444444444,0.6052174603174604,0.6171177142857143,0.5781714285714284,0.3322899470899471,0.3593036190476191,0.27089523809523813,0.0,0.6085555555555555,0.5901818181818181,0.7718840146713399,0.7695776996004419,-0.9772310351490614
Wine,0,Random Forest,2.0,36,9,0.75,0.6452793650793651,0.6680239858906526,0.5770455026455027,0.39803042328042326,0.4395929453262787,0.27334285714285717,0.1111111111111111,0.6477777777777778,0.5862222222222223,0.7115566016073663,0.766943043815567,-0.9863081862417838
Wine,0,Gradient Boosting,0.0,36,1,0.9722222222222222,0.9566198606169701,0.9593762385981535,0.8601466312755617,5.06842421077409,5.161275243537806,1.818638064044035,0.0,,,,,
Wine,0,Gradient Boosting,0.25,36,1,0.9722222222222222,0.9245008729388621,0.9226326107201731,0.9898900505929742,4.679495036136381,4.679162384689981,4.691137836760382,1.0,,,,,
Wine,0,Gradient Boosting,0.5,36,6,0.8333333333333334,0.9186075605142118,0.9552907682958304,0.7351915216061192,4.375499743538437,4.9105836552814175,1.7000801848235305,0.16666666666666666,,,,,
Wine,0,Gradient Boosting,1.0,36,11,0.6944444444444444,0.8342385740862984,0.8510203238161271,0.7960982337912335,3.134119313456719,3.5175213798494536,2.262750980745958,0.36363636363636365,,,,,
Wine,0,Gradient Boosting,1.5,36,18,0.5,0.8691746931828733,0.9461173836765919,0.7922320026891545,3.280708143878425,4.299901883044111,2.2615144047127376,0.3888888888888889,,,,,
Wine,0,Gradient Boosting,2.0,36,8,0.7777777777777778,0.8498430321915182,0.8768385467481906,0.7553587312431651,3.3747232212325007,3.644581973180034,2.430217589416136,0.375,,,,,
Wine,1,Logistic Regression,0.0,36,0,1.0,0.9422081557988695,0.9422081557988695,,4.589265426120488,4.589265426120488,,,,,,,
Wine,1,Logistic Regression,0.25,36,1,0.9722222222222222,0.9404937977972398,0.9509029273508777,0.5761742634199117,4.514112145114512,4.625596054471385,0.6121753176239215,0.0,,,,,
Wine,1,Logistic Regression,0.5,36,4,0.8888888888888888,0.9192158606969549,0.959451906951607,0.5973274906597388,4.794456976671902,5.333670479276385,0.48074895583604255,0.0,,,,,
Wine,1,Logistic Regression,1.0,36,10,0.7222222222222222,0.8985316136253599,0.929717087930842,0.8174493804311067,4.19919051758601,4.9789868891097955,2.1717199516241683,0.4,,,,,
Wine,1,Logistic Regression,1.5,36,11,0.6944444444444444,0.9159710202324882,0.9653330435843914,0.8037846035236176,5.261999156558095,6.628800913253767,2.1556315277042923,0.45454545454545453,,,,,
Wine,1,Logistic Regression,2.0,36,12,0.6666666666666666,0.9118485738452404,0.9414556370409102,0.852634447453901,5.244593217773343,6.48158975676608,2.770600139787874,0.4166666666666667,,,,,
Wine,1,Random Forest,0.0,36,0,1.0,0.8662403439153438,0.8662403439153438,,0.7567899470899471,0.7567899470899471,,,0.8653333333333334,,0.3418737774434626,,-0.9859924464153553
Wine,1,Random Forest,0.25,36,1,0.9722222222222222,0.8464088624338626,0.8580472108843539,0.4390666666666666,0.7174325396825397,0.7373420408163266,0.020599999999999896,0.0,0.8445555555555556,0.436,0.37559405035093296,0.8983982604059855,-0.9878062355503532
Wine,1,Random Forest,0.5,36,2,0.9444444444444444,0.7901206349206349,0.7990943977591035,0.6375666666666666,0.6171042328042328,0.6339829131652661,0.3301666666666667,0.0,0.7897777777777779,0.6499999999999999,0.4728978222334715,0.6912694085394342,-0.9850817776307503
Wine,1,Random Forest,1.0,36,9,0.75,0.6340445767195768,0.6567296296296298,0.5659894179894179,0.3525129629629629,0.39381481481481484,0.2286074074074074,0.0,0.6315555555555554,0.56,0.70079800815181,0.7907547438859303,-0.9828909603711858
Wine,1,Random Forest,1.5,36,13,0.6388888888888888,0.6637908730158729,0.7211935817805383,0.5622322344322345,0.41837314814814813,0.5237432712215322,0.2319490842490843,0.0,0.666111111111111,0.5652307692307691,0.688210621712977,0.8121315131236765,-0.984494692724693
Wine,1,Random Forest,2.0,36,12,0.6666666666666666,0.594283597883598,0.6300146825396825,0.5228214285714285,0.29827671957671964,0.3584130952380953,0.17800396825396828,0.0,0.6002222222222222,0.5286666666666666,0.766898272471615,0.8352884721879456,-0.9710855630273735
Wine,1,Gradient Boosting,0.0,36,0,1.0,0.9677564615982597,0.9677564615982597,,5.660506502178196,5.660506502178196,,,,,,,
Wine,1,Gradient Boosting,0.25,36,1,0.9722222222222222,0.9573673910910361,0.9694193409036063,0.5355491476510797,5.526056894436031,5.664592924064498,0.6772958574396704,0.0,,,,,
Wine,1,Gradient Boosting,0.5,36,5,0.8611111111111112,0.9377327452835537,0.9607667139959138,0.7949221392669197,4.830262818815136,5.30478676522106,1.8882143510984026,0.2,,,,,
Wine,1,Gradient Boosting,1.0,36,14,0.6111111111111112,0.8712029358190327,0.9210076384780997,0.7929384030690702,3.4281269724967443,4.140612186976253,2.30850734974323,0.42857142857142855,,,,,
Wine,1,Gradient Boosting,1.5,36,11,0.6944444444444444,0.9059663720093644,0.9212825723504807,0.8711568257795546,3.994646950898656,4.340144503961914,3.209425239391247,0.5454545454545454,,,,,
Wine,1,Gradient Boosting,2.0,36,14,0.6111111111111112,0.850515722323351,0.873112221533015,0.8150069378510217,3.0616644973411695,3.4858047920705544,2.3951583199092803,0.42857142857142855,,,,,
Wine,2,Logistic Regression,0.0,36,1,0.9722222222222222,0.9411905434611243,0.9563169243391112,0.4117672127315838,4.323866123379982,4.442157382066801,0.1836720693413294,0.0,,,,,
Wine,2,Logistic Regression,0.25,36,1,0.9722222222222222,0.9336891356246192,0.9404343239198412,0.69760754529185,4.259867680480345,4.357567885733199,0.8403604966304612,0.0,,,,,
Wine,2,Logistic Regression,0.5,36,0,1.0,0.9315788289303382,0.9315788289303382,,4.4979497941765185,4.4979497941765185,,,,,,,
Wine,2,Logistic Regression,1.0,36,8,0.7777777777777778,0.9022989984381338,0.941344309728539,0.7656404089217153,4.501067240159516,5.354848503999506,1.5128328167195544,0.25,,,,,
Wine,2,Logistic Regression,1.5,36,11,0.6944444444444444,0.8764716700030285,0.9148817066954199,0.7891761320657754,4.3807193383476815,5.138720864924428,2.6579885961278027,0.45454545454545453,,,,,
Wine,2,Logistic Regression,2.0,36,12,0.6666666666666666,0.9257934538864707,0.9525556244459445,0.8722691127675227,4.682327198875555,5.608769867624576,2.8294418613775156,0.6666666666666666,,,,,
Wine,2,Random Forest,0.0,36,0,1.0,0.8095068783068782,0.8095068783068782,,0.6672777777777777,0.6672777777777777,,,0.8145555555555555,,0.4491049428656128,,-0.9848217435080155
Wine,2,Random Forest,0.25,36,3,0.9166666666666666,0.7947997354497355,0.8132297258297259,0.5920698412698413,0.6396285714285714,0.6756152958152958,0.24377460317460323,0.0,0.7946666666666666,0.5773333333333334,0.47566011278084575,0.7205919726374321,-0.9871176327156387
Wine,2,Random Forest,0.5,36,4,0.8888888888888888,0.7593152116402117,0.7814605654761904,0.582152380952381,0.5696923280423281,0.6145958333333332,0.21046428571428577,0.0,0.7543333333333334,0.56,0.5402724236472604,0.7080490513747686,-0.9843732885119828
Wine,2,Random Forest,1.0,36,5,0.8611111111111112,0.6818558201058201,0.6920688172043011,0.618535238095238,0.4468753968253969,0.4673072196620584,0.3201980952380952,0.0,0.6782222222222222,0.62,0.6653721135830262,0.704560673216923,-0.9848677770012767
Wine,2,Random Forest,1.5,36,11,0.6944444444444444,0.6071357142857142,0.6504344761904762,0.5087294372294373,0.33687010582010585,0.4066270476190475,0.1783316017316017,0.0,0.6118888888888888,0.5152727272727272,0.7631667104592845,0.8834618254324222,-0.9828340877563068
Wine,2,Random Forest,2.0,36,18,0.5,0.5583080687830688,0.6007539682539682,0.5158621693121694,0.2586160052910053,0.3207693121693122,0.19646269841269845,0.0,0.5539999999999999,0.5055555555555556,0.8318314213989237,0.8950194367560298,-0.980267230665521
Wine,2,Gradient Boosting,0.0,36,2,0.9444444444444444,0.9322760556058957,0.94995417662865,0.6317479982190709,5.157527697030112,5.401363954017759,1.0123113282401128,0.0,,,,,
Wine,2,Gradient Boosting,0.25,36,4,0.8888888888888888,0.9534648068388039,0.9792840819091142,0.7469106062763191,5.432339239134016,5.906357652902111,1.6401919289892624,0.25,,,,,
Wine,2,Gradient Boosting,0.5,36,5,0.8611111111111112,0.9289383927449096,0.952627986761152,0.7820629098442061,4.753141349351134,5.160223567698197,2.2292315955993436,0.2,,,,,
Wine,2,Gradient Boosting,1.0,36,5,0.8611111111111112,0.9118506992222319,0.9271859678451485,0.8167720337601485,4.204471526495648,4.477204755913286,2.513525504106287,0.4,,,,,
Wine,2,Gradient Boosting,1.5,36,14,0.6111111111111112,0.8825600017060506,0.9054641857492154,0.8465677124953636,3.6149867586852604,4.123128679779442,2.816478025537259,0.5,,,,,
Wine,2,Gradient Boosting,2.0,36,20,0.4444444444444444,0.8247837187595853,0.8858536554347103,0.7759277694194855,2.877333247505712,3.7716168701803703,2.1619063493659847,0.35,,,,,
Wine,3,Logistic Regression,0.0,36,0,1.0,0.9583607341548045,0.9583607341548045,,4.865669704630615,4.865669704630615,,,,,,,
Wine,3,Logistic Regression,0.25,36,0,1.0,0.958210927932842,0.958210927932842,,4.792167003318742,4.792167003318742,,,,,,,
Wine,3,Logistic Regression,0.5,36,2,0.9444444444444444,0.9341330177268655,0.9440989794439193,0.7647116685369504,4.745756433133858,4.944001064329372,1.3755977028101083,0.0,,,,,
Wine,3,Logistic Regression,1.0,36,3,0.9166666666666666,0.9226880117006184,0.940629435551981,0.7253323493356288,4.834096471582669,5.161562790849999,1.2319669596420466,0.3333333333333333,,,,,
Wine,3,Logistic Regression,1.5,36,4,0.8888888888888888,0.9020397860912426,0.9160852352220161,0.7896761930450535,5.104900243509209,5.528734772336406,1.7142240128916197,0.5,,,,,
Wine,3,Logistic Regression,2.0,36,12,0.6666666666666666,0.889443070765227,0.894524525936126,0.8792801604234287,4.389044518367806,4.581353594795604,4.004426365512209,0.5833333333333334,,,,,
Wine,3,Random Forest,0.0,36,1,0.9722222222222222,0.8797229276895943,0.8900573242630385,0.5180190476190476,0.7770781305114638,0.7981364172335601,0.04003809523809515,0.0,0.8768888888888889,0.512,0.3077427262927157,0.6517848071176099,-0.9910953766524664
Wine,3,Random Forest,0.25,36,1,0.9722222222222222,0.8513639329805996,0.8598203174603175,0.5553904761904763,0.7278056437389769,0.7451206349206347,0.12178095238095249,0.0,0.8463333333333334,0.544,0.3726095692553704,0.6482699796006111,-0.989791466106656
Wine,3,Random Forest,0.5,36,5,0.8611111111111112,0.7855552028218695,0.8284091141833078,0.5198609523809524,0.6178019400352733,0.6907398873527907,0.1655866666666667,0.0,0.7803333333333333,0.5112,0.4701389182469203,0.8122384325590595,-0.9910725480463211
Wine,3,Random Forest,1.0,36,4,0.8888888888888888,0.6620544091710757,0.6727409722222222,0.5765619047619047,0.4036969135802469,0.4262429563492064,0.22332857142857138,0.0,0.6658888888888889,0.6000000000000001,0.6872440584079043,0.7337634848387263,-0.9705160062213178
Wine,3,Random Forest,1.5,36,8,0.7777777777777778,0.634708201058201,0.659894784580499,0.5465551587301587,0.37338192239858903,0.4149837868480725,0.22777539682539683,0.0,0.6357777777777778,0.5445,0.7196665293464363,0.7966638248649808,-0.9882960971029926
Wine,3,Random Forest,2.0,36,16,0.5555555555555556,0.5464674603174603,0.5848033333333335,0.498547619047619,0.22892989417989418,0.29122857142857145,0.15105654761904763,0.0,0.5617777777777778,0.51525,0.8079053227990479,0.8587818007026898,-0.9783971425366292
Wine,3,Gradient Boosting,0.0,36,0,1.0,0.9761817858841442,0.9761817858841442,,5.9676609624069545,5.9676609624069545,,,,,,,
Wine,3,Gradient Boosting,0.25,36,1,0.9722222222222222,0.9706215055194407,0.9703866258800592,0.9788422928977952,5.483348698071044,5.530305932411445,3.8398454961570034,1.0,,,,,
Wine,3,Gradient Boosting,0.5,36,6,0.8333333333333334,0.9660383156748029,0.9741972843958114,0.9252434720697601,5.3850922838104305,5.832944920566175,3.145829100031719,0.6666666666666666,,,,,
Wine,3,Gradient Boosting,1.0,36,5,0.8611111111111112,0.8929589376215028,0.892007213293485,0.8988596284552139,3.3117413557791675,3.4408886455366203,2.511028159282955,0.6,,,,,
Wine,3,Gradient Boosting,1.5,36,13,0.6388888888888888,0.8634743664626545,0.9342091579776641,0.738328196859176,3.6369310978998266,4.805741375032845,1.5690359922029442,0.23076923076923078,,,,,
Wine,3,Gradient Boosting,2.0,36,21,0.4166666666666667,0.808692537546265,0.8107724107908988,0.807206913800098,2.9661353009984004,2.976312211676255,2.958866079085647,0.5238095238095238,,,,,
Wine,4,Logistic Regression,0.0,36,3,0.9166666666666666,0.9216873569354124,0.958606217915251,0.515579886157188,4.882284384900816,5.299772636313755,0.28991361935849436,0.0,,,,,
Wine,4,Logistic Regression,0.25,36,3,0.9166666666666666,0.9236596742882236,0.9469037126475159,0.6679752523360087,4.826681075339466,5.183496556717734,0.9017107801785152,0.0,,,,,
