dataset,seed,model,calibration,shift,severity,temperature,n_test,bin,bin_lower,bin_upper,count,bin_confidence,bin_accuracy
Digits,8,Logistic Regression,Temperature scaled,Gaussian noise,1.5,0.8535795283715506,360,13,0.8666666666666667,0.9333333333333333,25,0.8989919483697723,0.44
Digits,8,Logistic Regression,Temperature scaled,Gaussian noise,1.5,0.8535795283715506,360,14,0.9333333333333333,1.0,209,0.9889643807559179,0.7129186602870813
Digits,8,Logistic Regression,Raw,Gaussian noise,2.0,0.8535795283715506,360,4,0.26666666666666666,0.3333333333333333,1,0.32892336657248367,0.0
Digits,8,Logistic Regression,Raw,Gaussian noise,2.0,0.8535795283715506,360,5,0.3333333333333333,0.4,1,0.37830003137127394,0.0
Digits,8,Logistic Regression,Raw,Gaussian noise,2.0,0.8535795283715506,360,6,0.4,0.4666666666666667,8,0.44672830875730224,0.25
Digits,8,Logistic Regression,Raw,Gaussian noise,2.0,0.8535795283715506,360,7,0.4666666666666667,0.5333333333333333,19,0.49783857798511516,0.21052631578947367
Digits,8,Logistic Regression,Raw,Gaussian noise,2.0,0.8535795283715506,360,8,0.5333333333333333,0.6,19,0.5639674131171016,0.2631578947368421
Digits,8,Logistic Regression,Raw,Gaussian noise,2.0,0.8535795283715506,360,9,0.6,0.6666666666666666,22,0.6265871873747441,0.36363636363636365
Digits,8,Logistic Regression,Raw,Gaussian noise,2.0,0.8535795283715506,360,10,0.6666666666666666,0.7333333333333333,15,0.7003045763062316,0.26666666666666666
Digits,8,Logistic Regression,Raw,Gaussian noise,2.0,0.8535795283715506,360,11,0.7333333333333333,0.8,18,0.7633271455186649,0.3333333333333333
Digits,8,Logistic Regression,Raw,Gaussian noise,2.0,0.8535795283715506,360,12,0.8,0.8666666666666667,29,0.8384807070302369,0.4482758620689655
Digits,8,Logistic Regression,Raw,Gaussian noise,2.0,0.8535795283715506,360,13,0.8666666666666667,0.9333333333333333,29,0.9050771555782084,0.4482758620689655
Digits,8,Logistic Regression,Raw,Gaussian noise,2.0,0.8535795283715506,360,14,0.9333333333333333,1.0,199,0.9876477349871706,0.6030150753768844
Digits,8,Logistic Regression,Temperature scaled,Gaussian noise,2.0,0.8535795283715506,360,5,0.3333333333333333,0.4,1,0.34706411874652543,0.0
Digits,8,Logistic Regression,Temperature scaled,Gaussian noise,2.0,0.8535795283715506,360,6,0.4,0.4666666666666667,3,0.43272539951335126,0.0
Digits,8,Logistic Regression,Temperature scaled,Gaussian noise,2.0,0.8535795283715506,360,7,0.4666666666666667,0.5333333333333333,20,0.5050806903726567,0.25
Digits,8,Logistic Regression,Temperature scaled,Gaussian noise,2.0,0.8535795283715506,360,8,0.5333333333333333,0.6,19,0.5670848924585892,0.2631578947368421
Digits,8,Logistic Regression,Temperature scaled,Gaussian noise,2.0,0.8535795283715506,360,9,0.6,0.6666666666666666,21,0.6401435118249854,0.38095238095238093
Digits,8,Logistic Regression,Temperature scaled,Gaussian noise,2.0,0.8535795283715506,360,10,0.6666666666666666,0.7333333333333333,13,0.7090077927376252,0.23076923076923078
Digits,8,Logistic Regression,Temperature scaled,Gaussian noise,2.0,0.8535795283715506,360,11,0.7333333333333333,0.8,14,0.7677331676970433,0.21428571428571427
Digits,8,Logistic Regression,Temperature scaled,Gaussian noise,2.0,0.8535795283715506,360,12,0.8,0.8666666666666667,21,0.8353372250081174,0.42857142857142855
Digits,8,Logistic Regression,Temperature scaled,Gaussian noise,2.0,0.8535795283715506,360,13,0.8666666666666667,0.9333333333333333,31,0.9012678308007059,0.45161290322580644
Digits,8,Logistic Regression,Temperature scaled,Gaussian noise,2.0,0.8535795283715506,360,14,0.9333333333333333,1.0,217,0.9898562349042187,0.5898617511520737
Digits,8,Logistic Regression,Raw,Feature masking,0.0,0.8535795283715506,360,5,0.3333333333333333,0.4,2,0.3541193875618854,0.5
Digits,8,Logistic Regression,Raw,Feature masking,0.0,0.8535795283715506,360,6,0.4,0.4666666666666667,2,0.4260857995417907,1.0
Digits,8,Logistic Regression,Raw,Feature masking,0.0,0.8535795283715506,360,7,0.4666666666666667,0.5333333333333333,8,0.4915371982861802,0.375
Digits,8,Logistic Regression,Raw,Feature masking,0.0,0.8535795283715506,360,8,0.5333333333333333,0.6,6,0.5612062965527683,0.6666666666666666
Digits,8,Logistic Regression,Raw,Feature masking,0.0,0.8535795283715506,360,9,0.6,0.6666666666666666,8,0.6210024186483922,0.875
Digits,8,Logistic Regression,Raw,Feature masking,0.0,0.8535795283715506,360,10,0.6666666666666666,0.7333333333333333,7,0.7087020117204127,0.7142857142857143
Digits,8,Logistic Regression,Raw,Feature masking,0.0,0.8535795283715506,360,11,0.7333333333333333,0.8,9,0.7610871721795435,1.0
Digits,8,Logistic Regression,Raw,Feature masking,0.0,0.8535795283715506,360,12,0.8,0.8666666666666667,13,0.8273440791404436,1.0
Digits,8,Logistic Regression,Raw,Feature masking,0.0,0.8535795283715506,360,13,0.8666666666666667,0.9333333333333333,15,0.8991696500338655,1.0
Digits,8,Logistic Regression,Raw,Feature masking,0.0,0.8535795283715506,360,14,0.9333333333333333,1.0,290,0.9918450316476785,1.0
Digits,8,Logistic Regression,Temperature scaled,Feature masking,0.0,0.8535795283715506,360,5,0.3333333333333333,0.4,1,0.35317048017759706,0.0
Digits,8,Logistic Regression,Temperature scaled,Feature masking,0.0,0.8535795283715506,360,6,0.4,0.4666666666666667,2,0.4341143477455222,1.0
Digits,8,Logistic Regression,Temperature scaled,Feature masking,0.0,0.8535795283715506,360,7,0.4666666666666667,0.5333333333333333,8,0.5112756951345953,0.5
Digits,8,Logistic Regression,Temperature scaled,Feature masking,0.0,0.8535795283715506,360,8,0.5333333333333333,0.6,5,0.5607519938052724,0.6
Digits,8,Logistic Regression,Temperature scaled,Feature masking,0.0,0.8535795283715506,360,9,0.6,0.6666666666666666,6,0.6407458068886753,0.6666666666666666
Digits,8,Logistic Regression,Temperature scaled,Feature masking,0.0,0.8535795283715506,360,10,0.6666666666666666,0.7333333333333333,5,0.691012745244828,0.8
Digits,8,Logistic Regression,Temperature scaled,Feature masking,0.0,0.8535795283715506,360,11,0.7333333333333333,0.8,8,0.7683731052018756,0.875
Digits,8,Logistic Regression,Temperature scaled,Feature masking,0.0,0.8535795283715506,360,12,0.8,0.8666666666666667,12,0.8349450053583468,1.0
Digits,8,Logistic Regression,Temperature scaled,Feature masking,0.0,0.8535795283715506,360,13,0.8666666666666667,0.9333333333333333,16,0.9059898034023957,1.0
Digits,8,Logistic Regression,Temperature scaled,Feature masking,0.0,0.8535795283715506,360,14,0.9333333333333333,1.0,297,0.9951840790130873,1.0
Digits,8,Logistic Regression,Raw,Feature masking,0.1,0.8535795283715506,360,5,0.3333333333333333,0.4,3,0.36743773427977505,0.3333333333333333
Digits,8,Logistic Regression,Raw,Feature masking,0.1,0.8535795283715506,360,6,0.4,0.4666666666666667,2,0.42705303728742194,0.5
Digits,8,Logistic Regression,Raw,Feature masking,0.1,0.8535795283715506,360,7,0.4666666666666667,0.5333333333333333,9,0.497694603639594,0.5555555555555556
Digits,8,Logistic Regression,Raw,Feature masking,0.1,0.8535795283715506,360,8,0.5333333333333333,0.6,13,0.5736823710322615,0.5384615384615384
Digits,8,Logistic Regression,Raw,Feature masking,0.1,0.8535795283715506,360,9,0.6,0.6666666666666666,9,0.6243053433598745,0.8888888888888888
Digits,8,Logistic Regression,Raw,Feature masking,0.1,0.8535795283715506,360,10,0.6666666666666666,0.7333333333333333,18,0.7019443066059015,0.7777777777777778
Digits,8,Logistic Regression,Raw,Feature masking,0.1,0.8535795283715506,360,11,0.7333333333333333,0.8,8,0.7730900726482124,1.0
Digits,8,Logistic Regression,Raw,Feature masking,0.1,0.8535795283715506,360,12,0.8,0.8666666666666667,17,0.8472860626460157,0.9411764705882353
Digits,8,Logistic Regression,Raw,Feature masking,0.1,0.8535795283715506,360,13,0.8666666666666667,0.9333333333333333,25,0.9084157127999462,1.0
Digits,8,Logistic Regression,Raw,Feature masking,0.1,0.8535795283715506,360,14,0.9333333333333333,1.0,256,0.9869009502972934,1.0
Digits,8,Logistic Regression,Temperature scaled,Feature masking,0.1,0.8535795283715506,360,5,0.3333333333333333,0.4,2,0.39074273626786504,0.5
Digits,8,Logistic Regression,Temperature scaled,Feature masking,0.1,0.8535795283715506,360,6,0.4,0.4666666666666667,3,0.44091455280422026,0.3333333333333333
Digits,8,Logistic Regression,Temperature scaled,Feature masking,0.1,0.8535795283715506,360,7,0.4666666666666667,0.5333333333333333,5,0.512428475656397,0.2
Digits,8,Logistic Regression,Temperature scaled,Feature masking,0.1,0.8535795283715506,360,8,0.5333333333333333,0.6,6,0.5581720677913062,0.8333333333333334
Digits,8,Logistic Regression,Temperature scaled,Feature masking,0.1,0.8535795283715506,360,9,0.6,0.6666666666666666,16,0.6299943705491955,0.625
Digits,8,Logistic Regression,Temperature scaled,Feature masking,0.1,0.8535795283715506,360,10,0.6666666666666666,0.7333333333333333,12,0.7077678759442642,0.8333333333333334
Digits,8,Logistic Regression,Temperature scaled,Feature masking,0.1,0.8535795283715506,360,11,0.7333333333333333,0.8,12,0.7728429338768774,0.8333333333333334
Digits,8,Logistic Regression,Temperature scaled,Feature masking,0.1,0.8535795283715506,360,12,0.8,0.8666666666666667,7,0.8355914473776002,1.0
Digits,8,Logistic Regression,Temperature scaled,Feature masking,0.1,0.8535795283715506,360,13,0.8666666666666667,0.9333333333333333,23,0.9042898921784419,0.9565217391304348
Digits,8,Logistic Regression,Temperature scaled,Feature masking,0.1,0.8535795283715506,360,14,0.9333333333333333,1.0,274,0.9907793619862834,1.0
Digits,8,Logistic Regression,Raw,Feature masking,0.2,0.8535795283715506,360,3,0.2,0.26666666666666666,1,0.2579450359903976,0.0
Digits,8,Logistic Regression,Raw,Feature masking,0.2,0.8535795283715506,360,4,0.26666666666666666,0.3333333333333333,1,0.3141875760326876,0.0
Digits,8,Logistic Regression,Raw,Feature masking,0.2,0.8535795283715506,360,5,0.3333333333333333,0.4,6,0.36111545491819563,0.5
Digits,8,Logistic Regression,Raw,Feature masking,0.2,0.8535795283715506,360,6,0.4,0.4666666666666667,2,0.46428790390099817,0.5
Digits,8,Logistic Regression,Raw,Feature masking,0.2,0.8535795283715506,360,7,0.4666666666666667,0.5333333333333333,14,0.5008522317741837,0.6428571428571429
Digits,8,Logistic Regression,Raw,Feature masking,0.2,0.8535795283715506,360,8,0.5333333333333333,0.6,12,0.5628811649030113,0.75
Digits,8,Logistic Regression,Raw,Feature masking,0.2,0.8535795283715506,360,9,0.6,0.6666666666666666,16,0.6258958846026794,0.75
Digits,8,Logistic Regression,Raw,Feature masking,0.2,0.8535795283715506,360,10,0.6666666666666666,0.7333333333333333,11,0.7010519197608832,0.8181818181818182
Digits,8,Logistic Regression,Raw,Feature masking,0.2,0.8535795283715506,360,11,0.7333333333333333,0.8,15,0.7741681920747373,0.8666666666666667
Digits,8,Logistic Regression,Raw,Feature masking,0.2,0.8535795283715506,360,12,0.8,0.8666666666666667,21,0.8375585369893586,0.8571428571428571
Digits,8,Logistic Regression,Raw,Feature masking,0.2,0.8535795283715506,360,13,0.8666666666666667,0.9333333333333333,41,0.9086641803857591,0.975609756097561
Digits,8,Logistic Regression,Raw,Feature masking,0.2,0.8535795283715506,360,14,0.9333333333333333,1.0,220,0.9839141905440688,0.9954545454545455
Digits,8,Logistic Regression,Temperature scaled,Feature masking,0.2,0.8535795283715506,360,4,0.26666666666666666,0.3333333333333333,2,0.2989263690749111,0.0
Digits,8,Logistic Regression,Temperature scaled,Feature masking,0.2,0.8535795283715506,360,5,0.3333333333333333,0.4,4,0.3761713608039434,0.75
Digits,8,Logistic Regression,Temperature scaled,Feature masking,0.2,0.8535795283715506,360,6,0.4,0.4666666666666667,2,0.4138750361897834,0.0
Digits,8,Logistic Regression,Temperature scaled,Feature masking,0.2,0.8535795283715506,360,7,0.4666666666666667,0.5333333333333333,9,0.5047798666134302,0.6666666666666666
Digits,8,Logistic Regression,Temperature scaled,Feature masking,0.2,0.8535795283715506,360,8,0.5333333333333333,0.6,12,0.5550796963959496,0.5833333333333334
Digits,8,Logistic Regression,Temperature scaled,Feature masking,0.2,0.8535795283715506,360,9,0.6,0.6666666666666666,12,0.6358269777392465,0.75
Digits,8,Logistic Regression,Temperature scaled,Feature masking,0.2,0.8535795283715506,360,10,0.6666666666666666,0.7333333333333333,12,0.692362039683665,0.8333333333333334
Digits,8,Logistic Regression,Temperature scaled,Feature masking,0.2,0.8535795283715506,360,11,0.7333333333333333,0.8,10,0.7596969556717099,1.0
Digits,8,Logistic Regression,Temperature scaled,Feature masking,0.2,0.8535795283715506,360,12,0.8,0.8666666666666667,17,0.8332562869240804,0.7647058823529411
Digits,8,Logistic Regression,Temperature scaled,Feature masking,0.2,0.8535795283715506,360,13,0.8666666666666667,0.9333333333333333,28,0.9015597747540475,0.8928571428571429
Digits,8,Logistic Regression,Temperature scaled,Feature masking,0.2,0.8535795283715506,360,14,0.9333333333333333,1.0,252,0.9868138410337367,0.9920634920634921
Digits,8,Logistic Regression,Raw,Feature masking,0.3,0.8535795283715506,360,5,0.3333333333333333,0.4,7,0.3712636484085025,0.14285714285714285
Digits,8,Logistic Regression,Raw,Feature masking,0.3,0.8535795283715506,360,6,0.4,0.4666666666666667,5,0.4310661738352792,0.4
Digits,8,Logistic Regression,Raw,Feature masking,0.3,0.8535795283715506,360,7,0.4666666666666667,0.5333333333333333,21,0.4945588267999033,0.38095238095238093
Digits,8,Logistic Regression,Raw,Feature masking,0.3,0.8535795283715506,360,8,0.5333333333333333,0.6,18,0.5674400494633103,0.7222222222222222
Digits,8,Logistic Regression,Raw,Feature masking,0.3,0.8535795283715506,360,9,0.6,0.6666666666666666,18,0.6336784427189222,0.5
Digits,8,Logistic Regression,Raw,Feature masking,0.3,0.8535795283715506,360,10,0.6666666666666666,0.7333333333333333,20,0.6951849588598209,0.8
Digits,8,Logistic Regression,Raw,Feature masking,0.3,0.8535795283715506,360,11,0.7333333333333333,0.8,16,0.7680475216035854,0.8125
Digits,8,Logistic Regression,Raw,Feature masking,0.3,0.8535795283715506,360,12,0.8,0.8666666666666667,33,0.8276731418748113,0.9393939393939394
Digits,8,Logistic Regression,Raw,Feature masking,0.3,0.8535795283715506,360,13,0.8666666666666667,0.9333333333333333,34,0.9025316479013119,0.9705882352941176
Digits,8,Logistic Regression,Raw,Feature masking,0.3,0.8535795283715506,360,14,0.9333333333333333,1.0,188,0.9757430133787515,0.9946808510638298
Digits,8,Logistic Regression,Temperature scaled,Feature masking,0.3,0.8535795283715506,360,5,0.3333333333333333,0.4,3,0.3815497015015423,0.0
Digits,8,Logistic Regression,Temperature scaled,Feature masking,0.3,0.8535795283715506,360,6,0.4,0.4666666666666667,7,0.4311976154229291,0.42857142857142855
Digits,8,Logistic Regression,Temperature scaled,Feature masking,0.3,0.8535795283715506,360,7,0.4666666666666667,0.5333333333333333,14,0.514645206045839,0.42857142857142855
Digits,8,Logistic Regression,Temperature scaled,Feature masking,0.3,0.8535795283715506,360,8,0.5333333333333333,0.6,16,0.565298929567992,0.5
Digits,8,Logistic Regression,Temperature scaled,Feature masking,0.3,0.8535795283715506,360,9,0.6,0.6666666666666666,15,0.6370513165672933,0.4666666666666667
Digits,8,Logistic Regression,Temperature scaled,Feature masking,0.3,0.8535795283715506,360,10,0.6666666666666666,0.7333333333333333,19,0.7015337772491629,0.631578947368421
Digits,8,Logistic Regression,Temperature scaled,Feature masking,0.3,0.8535795283715506,360,11,0.7333333333333333,0.8,17,0.764826353306125,0.8823529411764706
Digits,8,Logistic Regression,Temperature scaled,Feature masking,0.3,0.8535795283715506,360,12,0.8,0.8666666666666667,23,0.8384145897309573,0.8260869565217391
Digits,8,Logistic Regression,Temperature scaled,Feature masking,0.3,0.8535795283715506,360,13,0.8666666666666667,0.9333333333333333,36,0.8999947585533012,0.9722222222222222
Digits,8,Logistic Regression,Temperature scaled,Feature masking,0.3,0.8535795283715506,360,14,0.9333333333333333,1.0,210,0.983902260926636,0.9904761904761905
Digits,8,Logistic Regression,Raw,Feature masking,0.4,0.8535795283715506,360,3,0.2,0.26666666666666666,2,0.25713038316280007,0.0
Digits,8,Logistic Regression,Raw,Feature masking,0.4,0.8535795283715506,360,4,0.26666666666666666,0.3333333333333333,7,0.31105852006804785,0.14285714285714285
Digits,8,Logistic Regression,Raw,Feature masking,0.4,0.8535795283715506,360,5,0.3333333333333333,0.4,9,0.3650589870440551,0.4444444444444444
Digits,8,Logistic Regression,Raw,Feature masking,0.4,0.8535795283715506,360,6,0.4,0.4666666666666667,17,0.431684078274125,0.5294117647058824
Digits,8,Logistic Regression,Raw,Feature masking,0.4,0.8535795283715506,360,7,0.4666666666666667,0.5333333333333333,15,0.5033890671043593,0.8
Digits,8,Logistic Regression,Raw,Feature masking,0.4,0.8535795283715506,360,8,0.5333333333333333,0.6,26,0.5679286039676591,0.5769230769230769
Digits,8,Logistic Regression,Raw,Feature masking,0.4,0.8535795283715506,360,9,0.6,0.6666666666666666,24,0.6323010667784322,0.7083333333333334
Digits,8,Logistic Regression,Raw,Feature masking,0.4,0.8535795283715506,360,10,0.6666666666666666,0.7333333333333333,23,0.7033052666988455,0.8260869565217391
Digits,8,Logistic Regression,Raw,Feature masking,0.4,0.8535795283715506,360,11,0.7333333333333333,0.8,22,0.7685385050284793,0.7727272727272727
Digits,8,Logistic Regression,Raw,Feature masking,0.4,0.8535795283715506,360,12,0.8,0.8666666666666667,27,0.8326194661447474,0.9259259259259259
Digits,8,Logistic Regression,Raw,Feature masking,0.4,0.8535795283715506,360,13,0.8666666666666667,0.9333333333333333,49,0.9033341142949074,0.9795918367346939
Digits,8,Logistic Regression,Raw,Feature masking,0.4,0.8535795283715506,360,14,0.9333333333333333,1.0,139,0.9801884239340707,0.9712230215827338
Digits,8,Logistic Regression,Temperature scaled,Feature masking,0.4,0.8535795283715506,360,4,0.26666666666666666,0.3333333333333333,6,0.3075919164869934,0.16666666666666666
Digits,8,Logistic Regression,Temperature scaled,Feature masking,0.4,0.8535795283715506,360,5,0.3333333333333333,0.4,8,0.36897314419557076,0.375
Digits,8,Logistic Regression,Temperature scaled,Feature masking,0.4,0.8535795283715506,360,6,0.4,0.4666666666666667,12,0.4348646932847948,0.5833333333333334
Digits,8,Logistic Regression,Temperature scaled,Feature masking,0.4,0.8535795283715506,360,7,0.4666666666666667,0.5333333333333333,14,0.4937516714888876,0.42857142857142855
Digits,8,Logistic Regression,Temperature scaled,Feature masking,0.4,0.8535795283715506,360,8,0.5333333333333333,0.6,15,0.5626930869172518,0.8
Digits,8,Logistic Regression,Temperature scaled,Feature masking,0.4,0.8535795283715506,360,9,0.6,0.6666666666666666,26,0.6323474819125893,0.6153846153846154
Digits,8,Logistic Regression,Temperature scaled,Feature masking,0.4,0.8535795283715506,360,10,0.6666666666666666,0.7333333333333333,21,0.6994448614770287,0.7142857142857143
